product_id,product_name,product_url,reviewer_name,rating,sentiment,confidence,score,roberta_label,method,title,review_text,date,verified_purchase,helpful_count
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.5838,0.7919,positive,roberta,Nice shirt,"Shirt is well made. I like it. However, the sizing seems tight. I ordered an XL size to layer with an additional long sleeve tee shirt underneath for winter. In that case, it is tight for buttoning the cuffs. So, a 2XL might be better for me. Otherwise, I am happy with the shirt.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9467,0.9733,positive,roberta,Best fitting flannel shirt!,"This is a man's shirt, but designed in Italy. The size Medium men's shirt is a perfectly fitted size Large women's shirt. If you are tall like me, ladies, you know that to get sleeves long enough you usually have to buy in the men's department. I absolutely loved the fit of these shirts so much that after receiving the first one, I went right back and ordered the second one in another color. I found them to be of very good quality and may buy another one. I was mildly concerned that the buttons didn't look as if they were stitched on securely enough, but I have worn and washed them a couple times and haven't had any issues so far.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9177,0.9589,positive,roberta,Awesome colors!,"Shirt is well made. Bright dark colors. Purple/black. Husband normally wears a Large, because this shirt did not come in the Large tall, I ordered him an XL. Fits him perfect and he is 6'3 and 187 lbs. He has long arms and legs so normal usually does not fit unless I go up a size. Even if the shirt does shrink after washing, he will still be able to wear. I never dry any flannel shirts because of shrinkage. Ordered on Nov 30th received Dec 5th. I wish they would get some unique colors in these shirts. Too many out there of the same oh same oh.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9647,0.9824,positive,roberta,"Verified, actual TALL sizing","Bought this for my 6'6” son, and it shockingly fits his torso and arms! It's a thicker fabric, so it's quite warm. It's soft and comfortable, the color is great too. Collar and stitching is decent, very well made for the price. Wish there were more colors available in his size, it's rare to find ones that work out for less than $60.",,True,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.6401,0.8201,positive,roberta,Beautiful Shirt,"Absolutely beautiful and great color. Not a soft fleece fabric so not as comfortable as i would have liked.,I'm 6'2"" with a 36"" arm so these arms,are a bit short. Overall love the shirt - size issues wount be problem as I'm sure this shirt will end up on my purple lovin wife's side of the closet very soon!",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9793,0.9896,positive,roberta,Great Italian craft,"I don't go back on my word. Well-made, would buy for all my family for stocking stuffers. so good i bought two more.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9773,0.9886,positive,roberta,Great Italian fabric.,Absolutely would recommend it to everyone. Fabric well done. Pictures don't do justice. They're so good I got two more,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.8221,0.9111,positive,roberta,,well made nice design and weight. it is tapered in back so it might be tight if you have a broad back.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9739,0.987,positive,roberta,good quality,it's made in Italy The fabric is really good I just swear for outgoing parties and the collet is really good 100% cotton looks so country and decent,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.8166,0.0917,negative,roberta,,THIS IS NOT COTTON web description says 100% cotton but it is polyester. there's no label in the shirt itself that says what it's made of. It's illegal in the US to not have a label. do better Walmart.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,neutral,0.4526,0.5,neutral,roberta,l like them for the family,I needed 2XL and I received the extra large I wasn't pleased for my son and son in-laws maybe you could help me just get the 2XL size there's Three of them Thank You Pasquale,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9834,0.9917,positive,roberta,great flannel,I bought this for my 21 year old son for Christmas and he loves it! He is 6 ft tall and weighs about 150 lbs. I bought the XL because he has long arms and a long torso. It fits perfectly and it's super soft! Would definitely buy more!,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9853,0.9926,positive,roberta,,"I was really impressed with the quality of this shirt! would buy in more colors if they were available. if you are thinking about it, go for it, great shirt!",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9671,0.9835,positive,roberta,,"This shirt is beautiful! A far as the plaid design goes, it's done really well, not typical. The colors together look awesome the way they blend them. The shirt is thinner than i wished it would be, but pretty average for a flannel shirt.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9652,0.9826,positive,roberta,"Good quality, soft feel, rich colors.","Purchased as a gift. Fit true to size. Soft feel, comfortable and attractive. Deep. dark, rich colors, green and navy. He loved it. Bought on sale, great value. At that price I would buy again and again. Arrived timely, just in time for Christmas.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.7113,0.8557,positive,roberta,,My husband his flannels for work because he works in the meat department and he runs in and out the cooler. So I just recently purchased another two and I definitely recommend to people that have to be in the cold.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.8847,0.9423,positive,roberta,Simple but effective,I actually was completely comfortable looked good and felt good on a casual day soft durable and the style of your a man like myself … they see you before others,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9671,0.9836,positive,roberta,Great shirt,"Nice medium weight fabric. HD button stitching. Seems well made and is comfortable to wear. Fits as it should and looks nice. Not to light, not to heavy. Just right for cool fall days %26 nights.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.6901,0.8451,positive,roberta,Decent Quality Average Shirt,"Pretty much normal shirt, while it wasn't the least expensive it was the only one in the price range without hidden extra shipping fees. Overall a decent basic shirt if you aren't expecting too much.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.7688,0.8844,positive,roberta,Order 1 size up,"Nice quality, arrived quickly. Size is at the low end of XXL: it fits (mostly), but likely not if it shrinks much in 1st wash. Also, pockets are kinda small; half again each dimension would be good.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9793,0.9896,positive,roberta,Nice Flannel,Very nice flannel. My husband and I both like it. I was quite surprised at the quality of it. It has been washed and very little shrinkage and it maintained its quality. thank you,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9228,0.9614,positive,roberta,Flannel design from Italy,This shirt is designed in Italy and fits like a glove. I purchased the pink n blue for a friend and it was a winner! I just ordered the black n white for my son.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.5884,0.2058,negative,roberta,the colors are not as vivid or striking as shown,"I was initially drawn to the vibrant, beautiful colors, which is why I decided to order two of these shirts. However, in reality, the colors are not as vivid or striking as shown. For this reason, I cannot recommend this shirt.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9843,0.9922,positive,roberta,Best Flannel Shirt,I purchased this shirt for my husband Excellent quality far %26 beyond what we expected. He received many compliments. We would definitely recommend this shirt. I washed it cold water %26 hung up to dry. Looks brand new after 17 washes.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9714,0.9857,positive,roberta,Worth every penny,"Fabric is of high quality, thick, and comfortable. Best to wear during cool days. true to size and has the perfect length that covers the back. I went with large to have that oversized style which is perfect!",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9872,0.9936,positive,roberta,,"This is a nice shirt with great quality. Perfect for Christmas family photos. The material was good quality, thick and warm. I would definitely recommend.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.6826,0.8413,positive,roberta,Made in Italy light weight sharp,"I’m a 5x %26 thought cut was great tighter in shoulders, looser in gut. Double button sleeves Extremely sharp. Not only did I get a red Buffalo plaid but got a white Buffalo plaid too.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.8601,0.07,negative,roberta,The pink shirt,I ordered two of the shirt for grown men size lard ad can not fit it then I ordered Xl and was to small. My 9 year old grandson got these shirts. It's s shame you mark mens on it but in all honestly it's not. Please do not buy.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9797,0.9898,positive,roberta,Nice affordable shirt,"My husband likes these shirts and hope they keep making them at these affordable prices. They are soft, warm, wash well, fit nice, not bulky, great to layer up for winter or with a t-shirt for chilly fall/spring days/nights. Thank you WalMart !",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9829,0.9914,positive,roberta,Perfect shirt on large Husband for Fall/Winter,Love this shirt on my husband. The fit was on point. The material felt soft and comfortable. I would buy this again! He wants comfortable and I want him to wear something that looks good. This is a good way for us to have both!,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9791,0.9896,positive,roberta,,"Fast shipping, excellent quality 6'2 190 lbs I ordered a xl it fits great. These fit better than most inexpensive flannels. I'd definitely order more from this brand",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.8303,0.0848,negative,roberta,,placed an order for an XL shirt having faith it would be sent . Size predictor decided to send Me a medium instead. I now have a shirt 2 sizes too small @ the box for return is thrown out. no real way to return the shirt Size predictor decided to send and I didn't ask for in the wrong size . Pay attention to your size and what size predictor is selling you.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9717,0.9858,positive,roberta,Nice,"This is a well-made shirt that is comfortable. I have washed it in warm water and dried on medium heat and the shirt did not shrink and kept it's shape, didn't need ironing. I am impressed and my husband looks very handsome in the colors and pattern of the shirt.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.937,0.9685,positive,roberta,Good quality shirt,My husband really likes this shirt and wears it off and it's nice and comfortable good quality good quality shirt at the moment we're waiting for a minute away with us. We are supposed to come. My husband really likes this shirt and wears it off and it's nice and comfortable. Good quality good quality shirt the moment we're waiting for a minute away.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9782,0.9891,positive,roberta,,"My favorite flannel that I currently wear. Lightweight, durable, and comfortable. It's just warm enough without being too warm. Excellent color way as well, pairs well with one of my favorite shirts. My go-to flannel for frequent use. Holds up well with frequent use and washes. Comes out of the dryer wrinkle free every time. Also, the buttons are thick and stronger than my other flannels buttons. All around great flannel!",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.5856,0.2072,negative,roberta,,well I can't honestly be fair and say that it's good or not because they are Christmas gifts and that's why I bought them cuz you guys had a good price on them but I cannot comment on them so that's why you got the low score of the stars or whatever you want to call it,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9481,0.9741,positive,roberta,"Buy it, I think you will be pleased","I must admit that I was not expecting much from these shirts (I ordered one each of the three colors) but figured for the price ($13.98) I would give them a shot. Wow, was I surprised! The colors are bright and distinctive and did not fade when I washed them. There is plenty of ""room"" in the shirt, doesn't feel ""snug"" on me (I am 5'8"" 218 lbs) like some others and the material is very comfortable (don't know what the material is as there is no tag telling me). Time will tell how they hold up but for the price I don't think you can beat them! I knew when I opened them and saw how they were packaged they were not your typical ""cheap"" flannel shirts.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9565,0.9783,positive,roberta,Great shirts,"I bought 3 of these shirts for my husband for Christmas. They are full cotton unlike a lot of the brands. I did follow suggestions on sites to hang dry them so there's no shrinkage. He loves them. They look nice, great quality and have had no issues with continued wear and washing.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.9265,0.0367,negative,roberta,2 damaged/defective shirts!,"Bought the black and blue flannel shirt twice because of the price but they were both damaged. The first one had thread/fabric pull on the front, and the second one had two marks on the sleeve that looked like paint or sticker residue. Not giving them 3rd chance, not worth the price!",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,neutral,0.4286,0.5,neutral,roberta,"Nice shirt, but not a flannel type you expect","It is a nice shirt, well made, true to size. The only drawback I see I would not call it flannel. It is a bit harder material compared to common flannel I expected. It is not soft and fuzzy as you would expect from flannel. It seems like it is just thick cotton. Maybe other colors are different versions of material. Overall I like it and can use for fall and spring when not that cold.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9323,0.9661,positive,roberta,Cool Looking and Warm Flannel Shirt,"Well made. shirt and offered in great colors. Did not shrink to xs when washed in warm water and warm dryer. Shrunk just a tad to a perfect fit, why I purchased XL to begin with. Flannel has a history of shrinkage on a massive scale but these shirts refute that. Bought one, washed it and tried it out, then bought 3 more I was so happy with the first one.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9797,0.9899,positive,roberta,Christmas,They were a Christmas gift son loved them,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9744,0.9872,positive,roberta,,Absolutely would recommend it to everyone. Pictures don't do justice. So good I bought two more.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9634,0.9817,positive,roberta,Getting ready for Christmas.,Overall it appears very comfortable. 👍🏼,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.7794,0.8897,positive,roberta,Made Well,"This Flannel is on the thicker side, sturdy and made well. I bought this for me with the intention of wearing a black top that has a ruffle at the bottom that sticks out from under the flannel. This flannel is plenty long enough to cover your butt and Lil Miss Hoo-ha. People don't need to cover their southern states...if ya know what I mean. nobody needs to be seeing your goodie, ya might as well go necked! Modest is truly Hottest, unless you want the kind of guy who wants your outside and not your insides. This flannel is cute, warm and study. I recommend washing on gentle and hanging it dry. As with all flannels made of cotton, they shrink.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9703,0.9851,positive,roberta,,"I buy mens flannel shirts because the material is thicker and colors last longer. Also a more generous cut. That being said, this shirt is so pretty! The fit is great, sleeves are long, and roomy! I highly recommend for men, and women of course. A beautiful pink. So great!!!!!",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.8407,0.9203,positive,roberta,The Flannel Shirt Family Strikes Again,"We live in rural West Virginia and most males dress in jeans and flannel shirts during the winter. I jokingly call my husband's family of 8 brothers, the Flannel Family. I found this shirt for my husband on Walmart.com and clicked purchase immediately. It was on sale, and it was an excellent quality Flannel that allowed my handsome husband to look like he was wearing a new outfit. He deserves to have pleasant things too, so I try to purchase things for him like I do for the rest of my family. I recommend this flannel shirt.",,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.8848,0.9424,positive,roberta,Quality Shirt For The Money,Ive ordered a few of these style shirts but different brands... they were ok enough but this thing is actually a quality garment... i mean next to one of my Sullen flannels or a Tj Brutal Customs one... this thing holds its own at a fraction on the price.. does its job on an early morn ride... or welding and grinding all day at the shop... get one.. youll dig it,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.5992,0.2004,negative,roberta,,I don't know if this shirt runs really small or I gained alot of weight? Either way I have to return it at the store. I ordered it online.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.6837,0.1581,negative,roberta,,Found out shirt has a hole in it new my right wrist. Not sure if it came that way or it tore after wearing it twice.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.8128,0.0936,negative,roberta,Would not buy again,Not as soft as true flannel- bought an xxl - to short- ended up giving to my brother who wears a large,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,negative,0.9059,0.047,negative,roberta,nothing works best i could not wear them threw the,the size is for over all weird the chest fit snug but arm i could not move much at all .too tight on arms.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9834,0.9917,positive,roberta,,This is an awesome shirt for the price. Shipping was a bit slow but worth the wait! Definitely recommend.,,False,0
475148921,,https://www.walmart.com/ip/Alimens-Gentle-Mens-Long-Sleeve-Red-Plaid-Flannel-Shirts-Casual-Button-Down-Regular-Fit/475148921?classType=VARIANT,Anonymous,,positive,0.9511,0.9756,positive,roberta,Good Shirt,This shirt ran true to size it fits my husband well. The arm length could be a little longer for him.,,False,0
