product_id,product_name,product_url,reviewer_name,rating,sentiment,confidence,score,roberta_label,method,title,review_text,date,verified_purchase,helpful_count
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9799,0.9899,positive,roberta,Beautiful white vase,Love this vase. I bought it to put in a new arched cabinet I also bought from Walmart. Walmart has been bringing it lately,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9787,0.9893,positive,roberta,,Super happy with this vase! Smooth finish and looks much more expensive than it is,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,negative,0.8899,0.0551,negative,roberta,very disappointing,"its a very nice, unfortunately I can't seem to get it delivered in one piece. The original order arrived broken, no surprise since it was only wrapped in a piece of paper inside a huge box with other items. Walmart sends a replacement - this one arrived in a million pieces. Also just wrapped in a piece of paper inside the box. Very disappointing as it really is a very nice vase. It's not carried at my local Walmart so I guess I'll look for something similar elsewhere, I give up on having it shipped.",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,negative,0.892,0.054,negative,roberta,,"Broken in 1 million pieces put in a large box with no bubble wrap. Although Walmart did give me my refund, I was disappointed it didn't get wrapped better.",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,negative,0.8155,0.0923,negative,roberta,Broken,Vase was completely broken when I opened the box. There was nothing inside the box to protect the glass vase from breaking.,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,negative,0.9209,0.0396,negative,roberta,,"I just opened the box and the way that was packaged didn't protect the vase , and of course is totally broken, shame",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,neutral,0.7323,0.5,neutral,roberta,,Shipped in a box with no padding. came cracked in 2,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.982,0.991,positive,roberta,100% recommending,Worth the money . Elegant design and beautiful piece.,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.8582,0.9291,positive,roberta,Restoration Hardware and Pottery Barn look for les,High level designer look. Arrived in perfect condition.,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9678,0.9839,positive,roberta,Great quality,"I was looking for a classy aesthetic base, and I found one affordable and a great quality",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9224,0.9612,positive,roberta,Good size vase for fall flowers.,Good size for flower arrangement.,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9868,0.9934,positive,roberta,Exactly what I was looking for!,Love the style! It's perfect for year round design! 🩷,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,negative,0.9081,0.046,negative,roberta,Came shattered,Came shattered. Don't even attempt to purchase online. There was nothing but a plastic bag around it.,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.982,0.991,positive,roberta,"Absolutely love it, beautiful and quality","[This review was collected as part of a promotion.] Really nice sleek and strong design. Really well made, doesn't look at or feel at all cheap. Has a good weight for the size and fits perfectly on my hutch in my dining area. Planning on adding some eucalyptus to it",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.979,0.9895,positive,roberta,Perfect decor piece!,[This review was collected as part of a promotion.] Love how sturdy this vase is and the multiple handle design. It has enough room inside to fit multiple types of flowers and deep enough to hold enough water. The white color is very elegant and stands out in any room. It is easy to clean and stores upright in any cabinet. It is a unique design that definitely added a unique touch to my kitchen dining area.,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9823,0.9912,positive,roberta,Versatile style and amazing quality,[This review was collected as part of a promotion.] The vase is beautiful and an amazing quality product. The design is so versatile and could be designed to go with modern or farmhouse rustic styles with the addition of some flowers and leaves inside. The size is great to fit on any table or even a fireplace mantel.,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9724,0.9862,positive,roberta,Beautifully Crafted Vase,"[This review was collected as part of a promotion.] This vase is so beautiful! I was surprised at how heavy this weighed - it felt like a luxurious home decor item. The texture is of this feels like a handmade ceramic product with little bumps and edges that give it a character. This would need a lot of flowers to make it look full as the mouth of this is pretty wide. This stands at a nice height of 10 inches and would make a pretty piece in the middle of a dining table or as a living room decor on a table. I also like this isn't straight up white, but more of an ivory color, which fits my house neutral color aesthetic.",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9168,0.9584,positive,roberta,3 handle vase,"[This review was collected as part of a promotion.] I received this product free from Influenster for my honest opinion. I received the Bettrr Homes & Gardens 9.8"" White handled Ceramic Vase. I love how sturdy this is. It has a nice textured finish. The three handles come in handy when you have a full vase.",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9873,0.9936,positive,roberta,The perfect entryway staple!,"[This review was collected as part of a promotion.] The perfect vase for our entryway! I can't wait to fill it with the perfect greenery. In love with the simplicity of it. It came packaged perfectly, so there were no knicks/ cracks. Highly recommend!",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9768,0.9884,positive,roberta,Elegant and Versatile a stunning statement Vase,"[This review was collected as part of a promotion.] I was gifted the Better Homes & Gardens 3-Handle White Vase by Better Homes & Gardens and an influencer,in exchange for my honest opinion,and I must say I am so impressed! The design is simple yet striking, with the three-handle detail adding a unique, sculptural touch. The matte white finish makes it super versatile—it just fits seamlessly into any decor style, whether modern, boho, or classic. It's the perfect size for fresh or dried flowers, but honestly, it's a statement piece on its own. The quality is excellent, and it feels much more expensive than it is. Such a beautiful addition to my home!",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.984,0.992,positive,roberta,Stunning!,[This review was collected as part of a promotion.] Absolutely stunning vase! It feels very high quality and I love that there's non slips on the bottom so the vase won't slide around. It will look beautiful with or without flowers in it too!,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9614,0.9807,positive,roberta,Simple and lovely,[This review was collected as part of a promotion.] This vase is sturdy and think. It looks good on its own or with a floral arrangement. I really like the grip pads on the bottom that help it not to move on smooth surfaces.,,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.862,0.931,positive,roberta,basic home necessity,"[This review was collected as part of a promotion.] it's made exactly like the image, with flowers in it or even painted i think it can add a nice touch to home. it's pretty true to size- though i won't be pulling out a ruler to double check.",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9792,0.9896,positive,roberta,Large and in tact,"[This review was collected as part of a promotion.] Love this vase so much! It is very thick and sturdy. It came in in one piece and a very safe packaging. It's quite large, can fit a lot of flowers. very modern and chic.",,False,0
13386873104,,https://www.walmart.com/ip/Better-Homes-Gardens-9-8-White-Handled-Ceramic-Vase/13386873104?classType=REGULAR&from=/search,Anonymous,,positive,0.9868,0.9934,positive,roberta,Quality of this product is amazing,[This review was collected as part of a promotion.] This is such a beautiful Vase. I purchased some beautiful silk flowers to put in it and making a pretty arrangement for my mom...Thank you for the opportunity,,False,0
16678903684,,https://www.walmart.com/ip/Brooklyn-Cloth-Men-s-Cropped-Bedstuy-Motor-Club-Button-Up-Shirt-Short-Sleeve-Olive-Gray-Small/16678903684?classType=VARIANT&adsRedirect=true,Anonymous,0.0,neutral,0.8152,0.5,neutral,roberta,Customer ratings & reviews,"Customer ratings & reviews
2 out of 5
2 out of 5 stars
stars
1 rating
|
0 reviews
How item rating is calculated
5 stars
0% (0)
4 stars
0% (0)
3 stars
0% (0)
2 stars
100% (1)
1 star
0% (0)
Filtered and sorted results would be available on the new 'Customer ratings & reviews' page.
All filters
Star rating
Verified purchases only
Sort by | Most relevant
This item does not have any reviews yet",,True,0
16678903684,,https://www.walmart.com/ip/Brooklyn-Cloth-Men-s-Cropped-Bedstuy-Motor-Club-Button-Up-Shirt-Short-Sleeve-Olive-Gray-Small/16678903684?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.7109,0.5,neutral,roberta,,"5 stars out of 5, based on 4 seller reviews
(5.0)
4 seller reviews",,False,0
16279120463,,https://www.walmart.com/ip/Bottomland-Camouflage-Polo-Shirt-for-Men-Short-Sleeve-Outdoors-Fishing/16279120463?classType=VARIANT&adsRedirect=true,Anonymous,,negative,0.9355,0.0323,negative,roberta,Pass….,"Super disappointed in this polo. The material is cheap and catches on everything. The colors are way off, even have a purplish tint. Definitely not like the picture or what you would expect from bottomland print. Additionally, it's way overpriced for the quality and color. Plus the shipping took way longer than it should have or expected. I do not recommend. This was a gift for my husband's birthday and it's too poor quality to give as a gift.",,False,0
15131609586,,https://www.walmart.com/ip/3-Pack-Men-s-T-Shirts-100-Cotton-V-Neck-Short-Sleeve-S-XL-Basic-Classic-Fit-Solid-Regular-Big-Tall-Workout-Plain-Breathable-Casual-Tee-Menswear-Top/15131609586?classType=REGULAR&adsRedirect=true,Anonymous,0.0,neutral,0.8152,0.5,neutral,roberta,Customer ratings & reviews,"Customer ratings & reviews
2 out of 5
2 out of 5 stars
stars
1 rating
|
0 reviews
How item rating is calculated
5 stars
0% (0)
4 stars
0% (0)
3 stars
0% (0)
2 stars
100% (1)
1 star
0% (0)
Filtered and sorted results would be available on the new 'Customer ratings & reviews' page.
All filters
Star rating
Verified purchases only
Sort by | Most relevant
This item does not have any reviews yet",,True,0
15131609586,,https://www.walmart.com/ip/3-Pack-Men-s-T-Shirts-100-Cotton-V-Neck-Short-Sleeve-S-XL-Basic-Classic-Fit-Solid-Regular-Big-Tall-Workout-Plain-Breathable-Casual-Tee-Menswear-Top/15131609586?classType=REGULAR&adsRedirect=true,Anonymous,,neutral,0.8531,0.5,neutral,roberta,,"4.038461538461538 stars out of 5, based on 26 seller reviews
(4.0)
26 seller reviews",,False,0
206646320,,https://www.walmart.com/ip/Christian-Faith-Bigger-Than-Fear-Graphic-T-shirt/206646320?classType=VARIANT&adsRedirect=true,Anonymous,,negative,0.9266,0.0367,negative,roberta,,Colors are way more dull than the ones pictured. Not great quality graphics.,,False,0
13931074226,,https://www.walmart.com/ip/Skull-USA-Distressed-Men-T-Shirt-American-Flag-Tee-Gym-Biker/13931074226?classType=VARIANT&adsRedirect=true,Anonymous,,negative,0.7855,0.1072,negative,roberta,Didn't receive,Never got shirt. Would like a refund,,False,0
1172673782,,https://www.walmart.com/ip/Men-s-Nintendo-The-Legend-of-Zelda-Tears-of-the-Kingdom-Master-Sword-Icon-Graphic-Tee-Black-Medium/1172673782?classType=VARIANT&adsRedirect=true,Anonymous,,negative,0.8045,0.0978,negative,roberta,"too small, would like return and order large size",The sizing was wrong. Would like to order large and return medium,,False,0
13931074226,,https://www.walmart.com/ip/Skull-USA-Distressed-Men-T-Shirt-American-Flag-Tee-Gym-Biker/13931074226?classType=VARIANT&adsRedirect=true,Anonymous,,negative,0.7855,0.1072,negative,roberta,Didn't receive,Never got shirt. Would like a refund,,False,0
355983014,,https://www.walmart.com/ip/Victorious-Men-s-Drop-Crotch-Stretch-Jogger-Twill-Pants-Up-To-5X/355983014?classType=VARIANT&adsRedirect=true,Anonymous,,positive,0.9639,0.982,positive,roberta,"Overall a great product, comfy and warm.","These pants are a great product for the money. I especially like that they are thicker material and have a reinforced crotch area. They also have both draw strings AND belt loops which isnt a very common feature of joggers. They do run a little on the small side, so I had to buy a 4X rather than an 2X for myself and I wear a 40-42 inch waist x 34 inch inseam.",,False,0
355983014,,https://www.walmart.com/ip/Victorious-Men-s-Drop-Crotch-Stretch-Jogger-Twill-Pants-Up-To-5X/355983014?classType=VARIANT&adsRedirect=true,Anonymous,,positive,0.8804,0.9402,positive,roberta,,00 it runs pretty small but it looks good got a hold on to it so I lose some more weight,,False,0
355983014,,https://www.walmart.com/ip/Victorious-Men-s-Drop-Crotch-Stretch-Jogger-Twill-Pants-Up-To-5X/355983014?classType=VARIANT&adsRedirect=true,Anonymous,,positive,0.5082,0.7541,positive,roberta,Joggers,Read reviews. They do run small so if you buy these buy bigger. they fit perfectly but are a little long,,False,0
355983014,,https://www.walmart.com/ip/Victorious-Men-s-Drop-Crotch-Stretch-Jogger-Twill-Pants-Up-To-5X/355983014?classType=VARIANT&adsRedirect=true,Anonymous,,positive,0.9799,0.9899,positive,roberta,"Solf, Comfy with great color","I just got my Victorious Men's Drop Crotch Jogger Twill Pants - Dirty Pink - Large and I looooove them they are sold, comfortable and the color is beautiful perfect for launching, walk in the park with the pups, road trip and flying, they are a bit long but hope with the wash is gonna fit just right. I ordering a couple more in different colors :)",,False,0
355983014,,https://www.walmart.com/ip/Victorious-Men-s-Drop-Crotch-Stretch-Jogger-Twill-Pants-Up-To-5X/355983014?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.6537,0.5,neutral,roberta,Joggers pants,"I bought two joggers pants, they are easy to slip in and out. I am size 44. From reading the reviews buy one size larger than your size. I bought the 4XL size, two sizes up. Those pants are still smaller and tight. So, if you are size 44 you need to buy the largest size which 5 XL to fit your size. If you are bigger than 44 those joggers pants are not for you. I haven't called to talk to Walmart yet. But I am going to. Other than the size, the joggers pants are nice and comfortable and nice material. The question they ask if I recommend those joggers pants. I do recommend for the material but not on the size. They should have MAYBE option. I am going to say NO for the bigger guys. But for the small size YES",,False,0
355983014,,https://www.walmart.com/ip/Victorious-Men-s-Drop-Crotch-Stretch-Jogger-Twill-Pants-Up-To-5X/355983014?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.4809,0.5,neutral,roberta,Shorten the pants,"I bought 4XL were tight and long. I bought the bigger size 5XL were good size but they were extremely long. Shaquille is long enough to fit into them. Because I liked the waist I am homing my pants. Its costing me $17. So if you are size 44, you need size 5XL and you need to shorten them.",,False,0
355983014,,https://www.walmart.com/ip/Victorious-Men-s-Drop-Crotch-Stretch-Jogger-Twill-Pants-Up-To-5X/355983014?classType=VARIANT&adsRedirect=true,Anonymous,,negative,0.8997,0.0502,negative,roberta,Way TOO Big!!! Very Ugly...,"I read where it said to go up a size and I did,, but I was wrong for doing that! These jogger pants are ugly and waaay over sized,,, they sag way to low in the crotch and behind. My Teenage son was looking forward to these ,, but let down, bad. He is 12yrs,, 5'11 185-190 pds,, Soo, I went up a size as said to 2xL(well ordered that, but received 3xL, eye roll) he normally wear about a XL or 1X in mens pants like that. But that wasn't just the issue. They were just terrible. They fit in the waist, but the crotch and back(as I said earlier) hung down to his knees,,,, and Not in anyone nice looking. The price was high as well. Now to try and figure out how to send them back, or refund. Will not buy another in this brand, ever. Very disappointed, because they look nice in the pictures. Hope this helps someone, somewhat :)))",,False,0
